111,-7.560137,122.351122,12.96,3.5,0
112,-7.754353,121.830669,7.111,2.8,1
113,-7.341717,122.471769,8.333,3.1,1
114,-7.653218,122.466891,14.09,3.2,2
115,-7.285384,121.316315,5.308,2.8,1
116,-7.557751,122.398057,9.623,3.3,0
117,-7.661205,122.508795,10.287,3.5,0
118,-7.459371,122.535923,4.816,3.2,1
119,-7.649793,122.399021,11.405,4.0,0
120,-7.517468,122.374195,13.117,4.1,0
121,-7.897093,122.376434,11.245,3.0,0
122,-7.50477,122.414407,11.184,3.1,0
123,-7.649128,122.512644,11.973,3.5,0
124,-7.668245,122.382928,7.027,3.3,1
125,-7.781542,122.513835,7.347,2.9,1
126,-7.491056,122.135126,9.512,3.1,1
127,-7.42632,121.495167,10.65,3.0,0
128,-7.501464,121.745039,10.029,3.8,0
129,-7.395195,121.309259,18.616,2.8,2
130,-7.572343,122.286106,10.63,3.3,0
131,-7.537456,121.567105,12.784,2.8,0
132,-7.474913,121.719257,12.91,2.4,0
133,-7.558281,122.424872,10.458,3.2,0
134,-7.548417,122.323246,19.02,2.8,2
135,-7.474844,122.381687,10.097,2.9,0
136,-7.397793,121.336211,13.631,2.9,0
137,-7.538427,122.296524,13.265,2.7,0
138,-7.588313,121.590905,14.15,2.8,2
139,-7.671635,122.383139,7.273,2.5,1
140,-7.648712,122.44055,11.377,3.0,0
141,-7.579969,122.26234,15.95,2.5,2
142,-7.507794,121.841228,10.326,2.8,0
143,-7.610684,122.348129,18.692,2.9,2
144,-7.520985,121.518877,12.31,2.4,0
145,-7.533067,121.882978,9.895,2.8,0
146,-7.416855,121.349356,10.975,2.8,0
147,-7.625377,122.252577,6.217,2.7,1
148,-7.488746,122.320082,12.279,2.7,0
149,-7.527192,121.624806,9.155,2.7,1
150,-7.548809,121.923992,7.922,2.8,1
151,-7.58243,122.275633,11.058,2.7,0
152,-7.804793,122.389174,7.601,2.6,1
153,-7.690673,122.384994,15.11,2.6,2
154,-7.76937,122.436349,15.619,3.1,2
155,-7.237105,120.791086,10.64,2.5,0
156,-7.683376,122.363403,9.378,2.4,1
157,-7.342651,121.253642,12.84,2.8,0
158,-7.395522,121.311245,10.24,3.2,0
159,-7.748941,122.513034,8.23,2.6,1
160,-7.495072,121.70543,7.152,3.2,1
161,-7.546807,121.826251,13.143,3.0,0
162,-7.622091,122.390281,8.958,2.6,1
163,-7.539634,122.352582,18.037,2.7,2
164,-7.757479,122.497148,20.754,3.4,2
165,-7.495401,121.763648,10.161,3.6,0
166,-7.763747,122.494187,12.605,3.0,0
167,-7.546319,121.727679,8.106,3.6,1
168,-7.702481,122.386572,14.695,3.2,2
169,-7.553968,122.152435,10.098,3.1,0
170,-7.501928,121.880577,6.497,2.9,1
171,-7.568161,122.037368,19.915,3.0,2
172,-7.737552,122.421114,7.595,3.2,1
173,-7.520764,121.913686,15.848,2.9,2
174,-7.461582,121.714842,11.418,3.0,0
175,-7.542869,122.121965,15.719,3.1,2
176,-7.516535,121.61479,10.916,3.1,0
177,-7.582727,122.295608,12.443,2.8,0
178,-7.575894,122.327633,12.247,2.8,0
179,-7.606969,121.687499,11.025,3.5,0
180,-7.551114,122.096221,19.756,3.7,2
181,-7.505953,120.972398,19.628,2.5,2
182,-7.346356,121.334243,16.045,2.8,2
183,-7.037493,121.170199,9.551,2.8,1
184,-7.558209,121.938265,11.847,2.8,0
185,-7.751381,122.507829,8.47,2.7,1
186,-7.172027,122.009383,11.543,3.2,0
187,-7.347684,122.158411,7.772,2.9,1
188,-7.460257,122.361342,8.16,2.9,1
189,-7.680069,122.416188,13.981,2.9,2
190,-7.584196,122.339233,12.456,2.8,0
191,-7.347217,121.113212,10.911,3.7,0
192,-7.345389,121.104707,9.569,3.0,1
193,-7.501855,121.710826,13.131,2.8,0
194,-7.672968,122.398399,10.611,2.9,0
195,-7.508334,121.627656,11.095,2.9,0
196,-7.543878,121.854155,10.599,2.9,0
197,-7.466047,121.867803,9.302,2.8,1
198,-7.584358,121.471402,8.072,2.9,1
199,-7.481522,121.466488,12.445,2.7,0
200,-7.470487,121.678246,6.346,3.2,1
201,-7.517011,122.034599,13.274,3.2,0
202,-7.742371,122.451175,17.814,2.7,2
203,-7.550598,122.115214,7.7,3.0,1
204,-7.540509,121.924107,11.41,3.0,0
205,-7.53768,122.216044,13.776,2.8,2
206,-7.530666,121.446957,7.287,2.7,1
207,-7.446683,121.916605,10.115,3.1,0
208,-7.405356,122.08342,14.314,2.6,2
209,-7.524702,121.630497,17.382,2.7,2
210,-7.798408,122.220344,6.839,2.7,1
211,-7.307277,121.163235,7.799,2.6,1
212,-7.562664,122.088618,9.98,3.0,0
213,-7.908167,122.413277,18.081,2.9,2
214,-7.560063,121.613822,5.915,4.5,1
215,-7.468537,122.243156,9.43,3.1,1
216,-7.527011,122.176328,8.78,2.8,1
217,-7.608706,122.097604,11.982,2.9,0
218,-7.653675,122.344153,9.019,4.7,1
219,-7.729583,122.295941,11.409,3.1,0
220,-7.441688,122.026209,7.084,3.1,1
221,-7.68873,122.261521,3.698,3.0,1
222,-7.518528,121.646433,9.346,3.2,1
223,-7.643405,122.332483,8.308,3.2,1
224,-7.568638,122.276853,11.236,3.3,0
225,-7.673683,121.880997,10.043,3.0,0
226,-7.521278,122.10828,14.006,3.1,2
227,-7.512357,122.191946,10.541,3.4,0
228,-7.539,121.610501,8.431,2.7,1
229,-7.365033,121.277375,10.508,2.8,0
230,-7.500022,121.604778,12.926,3.1,0
231,-7.607173,122.417506,17.182,2.6,2
232,-7.445142,122.433189,5.839,3.7,1
233,-7.711749,122.244713,10.401,2.9,0
234,-7.574177,122.197952,13.303,2.7,0
235,-7.771851,122.423933,11.999,2.5,0
236,-7.446118,121.790345,10.181,2.3,0
237,-7.542755,121.834726,15.061,3.1,2
238,-7.526277,122.168685,11.973,2.9,0
239,-7.4355,122.100525,8.775,3.1,1
240,-7.484481,122.09511,10.136,3.3,0
241,-7.716658,122.297891,10.051,2.9,0
242,-7.161739,121.957684,16.714,3.0,2
243,-7.514116,121.498698,12.589,2.5,0
244,-7.342131,121.704672,9.582,2.7,1
245,-7.49327,121.677206,8.809,2.9,1
246,-7.551561,122.151273,15.517,3.2,2
247,-7.536094,122.163081,12.549,2.7,0
248,-7.820162,121.816987,6.356,2.8,1
249,-7.313342,121.220923,11.986,3.2,0
250,-7.408988,121.761346,8.988,3.0,1
251,-7.563136,121.581794,9.298,2.7,1
252,-7.554464,122.14816,13.752,2.9,2
253,-7.440533,121.792975,7.439,2.4,1
254,-7.522048,121.672177,12.395,3.5,0
255,-7.834423,122.538575,11.248,2.6,0
256,-7.646542,122.25465,17.896,2.9,2
257,-7.678073,122.370364,5.938,2.8,1
258,-7.565868,122.134419,13.827,3.0,2
259,-7.287914,122.196904,10.152,2.9,0
260,-7.594806,122.336798,9.472,2.9,1
261,-7.579677,122.400961,10.83,2.9,0
262,-7.643488,122.463114,15.509,3.1,2
263,-7.608716,121.804589,12.768,2.5,0
264,-7.550477,122.426306,14.031,3.0,2
265,-7.561586,122.019569,13.584,2.9,0
266,-7.314126,121.308718,10.241,2.9,0
267,-7.621852,122.398888,10.932,2.8,0
268,-7.253839,121.213783,10.729,4.5,0
269,-7.546995,121.51055,7.274,3.5,1
270,-7.640324,121.809621,5.478,3.0,1
271,-7.625675,122.328616,7.758,2.8,1
272,-7.268801,120.965654,7.856,2.6,1
273,-7.579388,122.088522,8.785,3.5,1
274,-7.783535,122.522622,19.88,2.8,2
275,-7.600381,122.022538,13.863,2.5,2
276,-7.561036,122.314817,9.787,3.1,0
277,-7.218255,121.189294,13.711,3.0,0
278,-7.492058,122.08665,9.9,2.5,0
279,-7.395736,121.017235,18.336,3.1,2
280,-7.550239,121.681431,10.72,3.9,0
281,-7.592347,121.695278,9.39,3.5,1
282,-7.908342,122.54728,7.419,3.2,1
283,-7.475263,121.585473,15.17,2.6,2
284,-7.830413,122.506945,8.303,2.7,1
285,-7.145393,120.839992,9.883,2.5,0
286,-7.370532,121.136196,6.542,2.3,1
287,-7.698239,122.362362,8.875,2.5,1
288,-7.727206,122.493526,14.383,2.7,2
289,-7.550599,121.936115,11.062,2.5,0
290,-7.148757,121.1073,12.652,2.6,0
291,-7.618896,122.278599,10.327,3.6,0
292,-7.464581,121.848654,8.113,2.8,1
293,-7.442077,121.710415,9.542,3.5,1
294,-7.459316,121.651358,9.615,2.9,1
295,-7.734596,121.268128,10.153,3.2,0
296,-7.471679,121.404299,10.936,2.4,0
297,-7.753328,122.492583,10.077,2.5,0
298,-7.451106,121.884824,11.443,3.5,0
299,-7.639302,122.503917,19.019,3.1,2
300,-7.491503,122.096676,12.212,2.7,0
301,-7.4512,121.697764,10.183,3.2,0
302,-7.130724,120.943475,15.933,2.3,2
303,-7.499393,122.057708,10.716,2.9,0
304,-7.435542,121.794784,16.221,2.9,2
305,-7.578512,122.203226,11.806,2.5,0
306,-7.358569,121.229059,11.024,2.8,0
307,-7.481641,122.131489,7.854,3.5,1
308,-7.753279,122.503926,16.727,3.5,2
309,-7.345994,121.103249,14.442,2.9,2
310,-7.530715,121.750891,10.952,2.8,0
311,-7.377536,121.244475,9.139,4.2,1
312,-7.488412,121.617328,14.039,3.0,2
313,-7.714819,121.536237,6.019,2.4,1
314,-7.588071,122.63213,15.646,2.7,2
315,-7.39784,122.071254,10.118,3.3,0
316,-7.134549,121.219547,10.128,3.1,0
317,-7.888584,121.918486,5.481,2.5,1
318,-7.592137,121.552601,21.109,2.6,2
319,-7.548702,121.449128,8.988,2.6,1
320,-7.676818,121.764099,12.915,2.8,0
321,-7.537595,122.246796,14.242,3.1,2
322,-7.331513,121.263094,11.502,3.3,0
323,-7.659618,122.303009,14.304,2.5,2
324,-7.543507,122.025747,10.189,2.7,0
325,-7.486342,122.04819,7.414,2.8,1
326,-7.473502,122.195415,9.124,3.3,1
327,-7.588611,121.971199,9.582,2.7,1
328,-7.630227,122.402803,9.707,3.4,0
329,-7.381515,121.211127,11.109,3.4,0
330,-7.479477,122.209041,9.035,3.4,1
331,-7.675121,122.414373,12.373,2.8,0
332,-7.52176,122.153113,10.004,3.2,0
333,-7.753469,122.526356,9.195,3.0,1
334,-7.577883,121.521071,15.54,2.8,2
335,-7.824075,122.477592,13.357,2.6,0
336,-7.735023,122.536276,10.885,3.2,0
337,-7.757994,122.523284,8.635,2.5,1
338,-7.597516,122.55307,4.575,3.0,1
339,-7.309351,121.189651,8.89,2.6,1
340,-7.241574,121.182515,8.3,3.8,1
341,-7.566264,122.399098,8.449,4.1,1
342,-7.225469,121.204035,9.962,2.5,0
343,-7.769774,122.532669,6.809,2.9,1
344,-7.869768,122.565207,16.86,2.8,2
345,-7.735406,122.464412,8.877,2.5,1
346,-7.975234,122.721286,11.47,2.7,0
347,-7.350867,121.237646,11.82,2.5,0
348,-7.400943,121.179932,12.548,2.3,0
349,-7.419257,121.959393,11.417,3.1,0
350,-7.425659,121.468927,15.419,2.8,2
351,-7.544006,121.911223,5.844,2.6,1
352,-7.561491,122.284957,10.065,2.7,0
353,-7.476546,121.577443,12.822,2.5,0
354,-7.573444,121.594807,6.995,2.4,1
355,-7.46486,120.901312,10.002,2.6,0
356,-7.32392,121.223056,7.261,2.4,1
357,-7.519339,121.523988,10.913,3.1,0
358,-7.504851,121.630407,14.092,2.6,2
359,-7.625085,122.348259,10.478,2.5,0
360,-7.148925,122.0149,11.107,2.8,0
361,-7.264139,121.045338,10.963,2.4,0
362,-7.522087,121.685673,7.358,4.4,1
363,-7.546682,121.534479,8.949,2.5,1
364,-7.531764,121.57518,16.925,3.1,2
365,-7.513338,122.153443,9.657,3.3,0
366,-7.467857,122.466282,12.919,2.6,0
367,-7.228051,121.195749,9.094,2.9,1
368,-7.228216,121.174999,7.79,2.6,1
369,-7.521167,122.162255,10.804,3.2,0
370,-7.326705,121.968308,7.742,2.8,1
371,-7.499227,121.991021,9.145,2.8,1
372,-7.354418,121.28709,10.21,2.3,0
373,-7.366186,121.346258,9.314,2.9,1
374,-8.034652,122.431516,11.201,3.3,0
375,-7.633795,122.440981,18.799,3.5,2
376,-7.2167,121.134717,6.87,2.3,1
377,-7.569116,122.413543,10.749,2.8,0
378,-7.285055,121.23741,11.228,3.2,0
379,-7.454501,121.950587,8.516,2.8,1
380,-7.541953,121.593451,10.232,2.9,0
381,-7.478789,121.957886,12.137,3.1,0
382,-7.723007,122.353802,6.996,2.7,1
383,-7.550706,121.953705,12.754,2.8,0
384,-7.242767,121.092753,13.648,2.2,0
385,-7.708234,122.369096,12.226,2.7,0
386,-7.327004,121.36039,11.274,3.2,0
387,-7.334095,121.281347,10.323,3.0,0
388,-7.568485,122.212199,4.656,2.4,1
389,-7.539992,121.714007,11.127,3.2,0
390,-7.535,121.86065,9.247,3.8,1
391,-7.76093,121.324822,6.198,2.6,1
392,-7.510731,121.625437,10.383,2.4,0
393,-7.628994,122.431012,13.966,3.0,2
394,-7.55861,121.996441,8.348,2.5,1
395,-7.554645,122.147961,10.76,2.7,0
396,-7.634107,122.41679,11.724,2.8,0
397,-7.646983,122.408426,9.051,2.6,1
398,-7.550416,121.568235,9.835,2.2,0
399,-7.47304,122.063686,11.604,2.4,0
400,-7.509306,121.626953,8.412,2.9,1
401,-7.585605,122.365738,12.119,3.1,0
402,-7.52629,121.539492,13.002,2.2,0
403,-7.53009,121.480195,10.661,2.8,0
404,-7.318263,121.238906,9.355,2.5,1
405,-7.442792,121.511161,13.502,2.3,0
406,-7.947894,122.019762,9.436,2.7,1
407,-7.819658,122.534024,9.607,2.6,1
408,-7.262195,121.140703,9.03,4.6,1
409,-7.880284,122.434844,11.958,3.0,0
410,-7.202804,121.263383,10.499,2.6,0
411,-7.242904,121.167222,10.197,3.5,0
412,-7.436457,121.494998,18.833,2.4,2
413,-7.664461,122.534671,14.351,2.7,2
414,-7.709437,122.452562,13.913,2.8,2
415,-7.563782,122.278327,10.056,2.9,0
416,-7.218743,121.037103,15.051,2.1,2
417,-7.765834,122.540788,15.229,3.1,2
418,-7.024612,120.777784,6.256,2.8,1
419,-7.242426,121.284171,9.927,2.7,0
420,-7.285275,121.010354,11.922,2.3,0
421,-7.325431,121.074253,10.389,2.6,0
422,-7.954413,122.220083,6.153,2.5,1
423,-7.553639,121.760978,8.719,2.6,1
424,-7.730677,122.440419,7.705,3.1,1
425,-7.740888,122.49559,17.596,3.2,2
426,-7.509642,121.485414,9.996,3.5,0
427,-7.51078,121.880373,6.978,2.7,1
428,-7.600641,121.487448,12.538,2.5,0
429,-7.5456,121.857826,7.958,2.9,1
430,-7.803194,122.496453,8.096,2.7,1
431,-7.149791,120.760588,9.946,3.0,0
432,-7.236805,121.193362,6.029,3.1,1
433,-7.504079,121.64053,7.334,3.1,1
434,-7.500863,121.484276,10.7,2.6,0
435,-7.520834,121.7244,10.76,3.5,0
436,-7.116611,120.799145,13.158,2.6,0
437,-7.656175,122.307148,14.573,3.0,2
438,-7.134636,120.771722,14.554,3.0,2
439,-7.203651,121.164943,6.737,2.5,1
440,-7.142697,120.750911,13.183,3.4,0
441,-7.233477,121.144313,7.857,3.0,1
442,-7.739763,122.408887,16.629,2.6,2
443,-7.581495,121.809724,14.118,3.1,2
444,-7.662415,122.320958,8.339,2.5,1
445,-7.171503,121.969435,14.83,3.1,2
446,-7.471618,122.073178,7.598,2.5,1
447,-7.62891,122.435035,9.628,3.5,0
448,-7.515297,121.823726,7.485,2.9,1
449,-7.346776,122.389354,10.633,3.2,0
450,-7.559019,122.668729,13.532,3.4,0
451,-7.552408,122.708338,11.895,3.2,0
452,-7.325683,121.866986,13.897,2.6,2
453,-7.579206,122.38987,11.003,2.9,0
454,-7.695943,122.37035,6.869,2.6,1
455,-7.633962,122.715647,10.167,2.8,0
456,-7.576025,122.400344,10.088,3.0,0
457,-7.218544,122.470645,11.289,2.8,0
458,-7.290393,120.853583,18.338,2.0,2
459,-7.176052,122.524378,8.421,2.9,1
460,-8.016571,122.42517,7.129,3.2,1
461,-7.440041,121.763641,10.948,2.9,0
462,-7.457042,121.856555,11.424,2.6,0
463,-7.586784,121.693653,10.17,2.5,0
464,-7.426618,121.619611,11.958,2.2,0
465,-7.473821,121.586127,7.187,3.0,1
466,-7.618127,122.378894,8.67,2.9,1
467,-7.616883,121.49132,8.196,2.4,1
468,-7.641511,120.909639,10.532,2.2,0
469,-7.633973,121.435871,6.401,2.3,1
470,-7.54162,122.544288,5.531,3.1,1
471,-7.473884,121.413525,9.107,3.1,1
472,-7.647073,122.330843,6.232,2.5,1
473,-7.804838,122.474214,8.653,3.2,1
474,-7.517573,121.616399,11.94,3.0,0
475,-7.539193,122.134734,16.746,3.3,2
476,-7.454771,122.288667,16.727,2.8,2
477,-7.728894,122.46097,7.136,2.9,1
478,-7.497972,122.052545,8.24,3.0,1
479,-7.52113,121.969188,9.998,2.7,0
480,-7.589436,122.011143,11.189,2.6,0
481,-7.231912,121.273181,10.081,2.4,0
482,-7.837059,121.646433,5.76,2.4,1
483,-7.083452,122.025338,9.426,2.5,1
484,-7.767377,122.517101,16.684,3.7,2
485,-7.715389,122.52284,8.51,3.1,1
486,-7.603141,122.367837,12.897,2.5,0
487,-7.741264,122.541937,19.119,2.5,2
488,-7.589647,122.152458,12.538,2.5,0
489,-7.846877,122.471079,12.048,2.4,0
490,-7.508579,121.882955,7.807,2.8,1
491,-7.095291,120.934278,13.748,2.1,2
492,-7.502969,121.848898,10.251,3.5,0
493,-7.551689,121.643337,13.972,2.4,2
494,-7.61291,121.594237,5.3,2.2,1
495,-7.640181,122.491291,9.682,3.1,0
496,-7.243824,121.180733,12.5,3.6,0
497,-7.129094,121.723128,8.92,2.9,1
498,-7.250372,121.196357,13.783,2.5,2
499,-7.636497,122.276183,8.931,2.3,1
500,-7.609998,122.234896,8.691,2.3,1
501,-7.654426,121.955179,6.843,2.8,1
502,-7.467492,121.595083,11.71,2.1,0
503,-7.596905,121.812504,13.604,2.5,0
504,-7.292948,122.253134,9.549,2.6,1
505,-7.636996,122.337666,8.275,2.9,1
506,-7.398006,121.687497,9.935,2.9,0
507,-7.851162,122.495116,7.344,2.6,1
508,-7.496854,121.68999,10.201,3.3,0
509,-7.317809,121.58028,7.991,3.1,1
510,-7.53535,121.69448,15.357,2.9,2
511,-7.594483,122.070891,13.481,3.3,0
512,-7.718246,121.606783,12.254,2.8,0
513,-7.519417,121.646204,10.998,3.6,0
514,-7.513649,121.06279,17.439,3.0,2
515,-7.461708,121.844202,15.045,2.7,2
516,-7.544959,121.652985,11.281,3.8,0
517,-7.403717,121.693228,7.826,3.4,1
518,-7.621576,122.308506,9.088,3.0,1
519,-7.453414,121.598157,4.346,2.9,1
520,-7.490588,121.92578,11.067,3.4,0
521,-7.526283,122.000503,10.634,3.2,0
522,-7.732277,122.500834,12.478,2.9,0
523,-7.497454,121.537546,15.783,2.5,2
524,-7.503287,121.484544,11.077,3.2,0
525,-7.466974,121.43659,7.83,3.3,1
526,-7.202093,121.635115,8.729,3.4,1
527,-7.486979,121.850189,11.521,3.7,0
528,-6.641665,121.002957,9.884,3.0,0
529,-6.894984,120.750486,11.224,2.1,0
530,-7.537932,122.103697,9.35,3.0,1
531,-7.666785,122.460583,10.543,2.8,0
532,-7.72037,122.45325,14.254,2.7,2
533,-7.349347,121.074385,10.771,2.6,0
534,-7.53038,121.987466,14.767,2.7,2
535,-7.245222,121.170235,7.257,2.4,1
536,-7.523906,122.316535,19.911,2.3,2
537,-7.684278,122.366552,11.601,2.5,0
538,-7.519868,121.575402,7.395,2.6,1
539,-7.484799,121.627692,11.926,3.2,0
540,-7.511622,122.393198,16.904,2.8,2
541,-7.442372,122.171705,10.267,2.5,0
542,-7.564819,122.255783,9.473,3.3,1
543,-7.540991,122.052036,16.144,2.8,2
544,-7.551678,122.271901,11.67,2.9,0
545,-7.358327,121.152231,7.597,2.8,1
546,-7.496812,121.511509,14.159,2.6,2
547,-7.574379,122.329826,12.382,2.6,0
548,-7.543892,121.905068,11.299,3.2,0
549,-7.539135,122.283754,10.167,3.1,0
550,-7.535935,122.005332,11.489,3.4,0
551,-7.517243,121.612363,10.837,3.5,0
552,-7.278898,121.209545,9.85,2.2,0
553,-7.635055,122.427091,14.836,2.9,2
554,-7.378248,121.324436,20.866,2.5,2
555,-7.521714,121.862276,10.393,2.8,0
556,-7.725149,122.504142,8.818,3.1,1
557,-7.439072,121.909757,7.724,3.3,1
558,-7.760826,122.496515,14.057,3.2,2
559,-7.627126,122.328458,8.121,2.9,1
560,-7.4688,121.867751,11.246,3.6,0
561,-7.606435,121.812734,6.221,2.9,1
562,-7.232608,121.134823,12.139,4.5,0
563,-7.277092,121.062586,8.14,2.6,1
564,-7.363927,120.915039,16.126,2.6,2
565,-7.08452,120.998522,11.196,3.3,0
566,-7.917441,122.411969,4.859,2.9,1
567,-7.501765,121.690327,12.509,2.6,0
568,-7.548857,122.173398,11.132,3.6,0
569,-7.114751,121.200645,10.584,2.5,0
570,-7.974327,122.293355,5.709,2.6,1
571,-7.555931,122.311027,8.014,2.9,1
572,-7.504745,121.64448,6.59,3.6,1
573,-7.539041,121.57322,11.429,2.8,0
574,-7.599299,122.406131,10.865,3.6,0
575,-7.659548,121.842981,7.567,2.7,1
576,-7.776602,122.53662,17.235,2.7,2
577,-7.721324,122.334825,7.382,2.4,1
578,-7.581382,122.494594,10.983,2.5,0
579,-7.586026,122.080029,8.931,2.7,1
580,-7.887299,121.680294,10.549,2.6,0
581,-7.452291,121.382223,11.201,2.4,0
582,-7.90029,122.451703,13.893,2.7,2
583,-7.212397,121.051758,10.855,2.4,0
584,-7.778899,122.373356,6.585,2.4,1
585,-7.238647,121.1707,10.872,2.9,0
586,-7.280135,121.149748,14.126,2.8,2
587,-7.244471,121.106966,7.398,2.5,1
588,-7.595614,122.57348,14.47,3.3,2
589,-7.589305,121.729497,5.512,2.6,1
590,-7.693387,122.333419,6.283,2.9,1
591,-7.996276,122.442391,14.554,2.6,2
592,-7.216005,121.073116,8.32,2.9,1
593,-7.508775,121.720023,11.1,3.6,0
594,-7.536054,121.670928,9.17,2.8,1
595,-7.682664,121.757304,9.813,2.2,0
596,-7.5157,121.774942,12.886,2.6,0
597,-7.211176,121.18771,12.957,2.6,0
598,-7.247971,121.177191,20.093,4.0,2
599,-6.925073,120.748522,7.34,2.0,1
600,-7.494898,121.874853,10.794,2.9,0
601,-7.216159,121.212845,10.395,2.4,0
602,-7.590378,121.557481,8.565,2.5,1
603,-7.727197,122.35125,13.057,2.5,0
604,-7.325786,121.435933,11.843,2.6,0
605,-7.570506,122.280181,10.036,3.8,0
606,-7.459904,121.907917,19.604,2.7,2
607,-7.282273,121.126896,14.306,2.1,2
