12/14/2021,5:26:05,-7.54,122.37335,10,3.47
12/14/2021,5:21:54,-7.55,121.78024,12.8,3.69
12/14/2021,5:16:28,-7.34,121.26241,12,3.62
12/14/2021,5:07:13,-7.61,122.42049,10,3.56
12/14/2021,4:59:46,-7.37,121.2412,11.3,3.57
12/14/2021,4:50:19,-7.49,121.63309,10,4.34
12/14/2021,4:47:10,-7.51,121.6339,10,4.09
12/14/2021,4:36:39,-7.47,121.50725,10,4.19
12/14/2021,4:34:03,-7.55,121.63087,10,4.76
12/14/2021,4:28:40,-7.58,122.15003,22.4,4.58
12/14/2021,4:25:54,-7.85,122.33185,10,3.84
12/14/2021,4:22:49,-7.76,122.49467,11.9,4.13
12/14/2021,4:16:12,-7.59,121.60679,10,4.6
12/14/2021,4:09:39,-7.6,122.16385,10,4.22
12/14/2021,4:07:02,-7.38,122.28407,10,3.72
12/14/2021,4:04:21,-7.58,122.01709,26.5,4.15
12/14/2021,4:01:30,-7.59,122.32263,10,4.55
12/14/2021,3:54:26,-7.67,122.49189,27.3,4.74
12/14/2021,3:50:52,-7.66,122.27796,14.4,4.52
12/14/2021,3:47:02,-7.54,121.72881,13.4,5.49
12/14/2021,3:41:55,-7.79,122.45708,10,5.47
12/14/2021,3:38:15,-7.56,121.49098,10,5.56
12/15/2021,23:58:05,-7.99,122.6396,61.1,2.76
12/15/2021,23:41:10,-8.35,122.93348,29,1.59
12/15/2021,22:41:28,-7.25,121.27801,10,2.59
12/15/2021,22:24:03,-7.32,121.17841,10,4.65
12/15/2021,22:12:01,-7.67,122.4736,35.7,3.01
12/15/2021,21:43:54,-7.34,121.28595,10,2.64
12/15/2021,21:40:58,-7.76,121.18383,93.6,2.76
12/15/2021,21:28:42,-7.51,121.62727,10,3.14
12/15/2021,21:01:59,-7.69,122.44783,29.8,2.97
12/15/2021,20:43:04,-7.53,121.88651,14.4,3.62
12/15/2021,20:36:15,-7.49,121.72524,11.8,3.33
12/15/2021,20:04:35,-7.32,121.32252,11.2,3.49
12/15/2021,20:02:43,-7.32,121.31318,13.1,3.34
12/15/2021,19:39:03,-7.52,122.00706,30,2.88
12/15/2021,19:28:05,-7.41,121.99328,31,2.96
12/15/2021,19:15:36,-7.92,122.40293,10,3.15
12/15/2021,18:56:07,-7.59,122.44834,13.7,3.23
12/15/2021,18:55:05,-8.45,122.89684,109.2,2.57
12/15/2021,18:51:44,-7.69,122.3601,13.7,2.87
12/15/2021,18:47:59,-8.07,122.4521,16.9,3.2
12/15/2021,18:40:07,-7.29,121.59705,10,2.98
12/15/2021,18:19:06,-7.62,122.20597,69.8,3.12
12/15/2021,18:09:32,-7.59,122.17357,102.1,3.28
12/15/2021,17:42:38,-7.55,121.64283,10,4.44
12/15/2021,17:12:57,-7.59,122.75668,10,2.45
12/15/2021,16:56:06,-7.96,121.23098,10,3.14
12/15/2021,15:54:37,-7.53,121.90757,10,3.12
12/15/2021,15:27:38,-8.27,122.97716,10,2.77
12/15/2021,15:22:06,-8.31,122.91128,11.3,2.19
12/15/2021,15:18:17,-7.79,122.59798,22.7,2.69
12/15/2021,15:16:19,-7.64,122.59472,10,2.87
12/15/2021,14:58:29,-7.27,121.1498,10,3.06
12/15/2021,14:47:08,-7.59,122.39217,10,4.16
12/15/2021,14:42:38,-7.29,121.19514,10,3.84
12/15/2021,14:41:03,-7.32,121.20412,10,3.02
12/15/2021,14:23:48,-7.81,122.52642,10,3.34
12/15/2021,14:04:06,-7.52,121.5964,10,3.11
12/15/2021,13:57:34,-8.05,122.41762,12.2,2.89
12/15/2021,13:54:05,-7.8,122.52135,10,2.92
12/15/2021,13:37:35,-7.52,122.16574,10,3.13
12/15/2021,13:35:15,-7.98,122.46078,10,3.12
12/15/2021,13:33:24,-7.69,122.36659,10,2.83
12/15/2021,13:12:11,-7.56,122.22317,20.9,3.05
12/15/2021,12:50:40,-8.21,121.45851,10,3.31
12/15/2021,12:03:40,-7.42,121.22666,10,3.49
12/15/2021,11:47:31,-7.66,122.43399,13.2,3.47
12/15/2021,11:45:56,-7.52,122.13103,10,2.98
12/15/2021,11:36:10,-7.56,122.18711,10,3.03
12/15/2021,11:07:55,-7.42,121.93069,10,3.28
12/15/2021,10:56:17,-7.31,121.31371,10,3.42
12/15/2021,10:54:21,-7.55,122.28334,14,2.89
12/15/2021,10:46:31,-7.54,121.63736,15,2.84
12/15/2021,10:29:19,-7.24,121.16088,10,3.14
12/15/2021,10:20:24,-7.97,122.89932,10,2.88
12/15/2021,10:04:46,-7.55,122.15615,10,2.94
12/15/2021,9:56:48,-8.23,120.41366,14.2,2.23
12/15/2021,9:14:31,-7.41,121.20282,10,4.41
12/15/2021,8:59:55,-7.57,122.6118,12,3.52
12/15/2021,8:58:22,-7.6,122.11518,13,3.41
12/15/2021,8:55:12,-7.4,121.19281,10,2.94
12/15/2021,8:22:11,-7.39,121.67365,14,3.19
12/15/2021,8:19:33,-7.62,123.28362,10,2.88
12/15/2021,8:16:59,-8.65,121.69147,19.9,2.21
12/15/2021,8:09:30,-7.7,122.44932,10,3.15
12/15/2021,8:07:37,-7.45,121.90443,10,3.54
12/15/2021,8:05:21,-8.06,122.41974,10,2.57
12/15/2021,7:56:09,-7.67,122.41438,10,3.11
12/15/2021,7:36:18,-8.27,121.45306,10,3.56
12/15/2021,7:31:48,-7.41,121.76741,10,3.63
12/15/2021,7:10:54,-8.25,121.47347,10,2.66
12/15/2021,7:04:40,-7.45,121.45072,10,3.14
12/15/2021,7:00:32,-7.44,121.93034,14,3.11
12/15/2021,6:47:57,-7.62,122.26575,14.7,3.65
12/15/2021,6:36:29,-7.27,121.09792,10,2.69
12/15/2021,5:25:54,-7.71,122.50194,10,2.75
12/15/2021,5:10:37,-8.04,122.40242,13.4,3.15
12/15/2021,5:04:11,-8.09,122.47066,10,3.31
12/15/2021,5:01:17,-7.55,121.61263,10,3.31
12/15/2021,4:53:11,-7.95,121.67252,10.6,4.91
12/15/2021,4:49:56,-7.58,121.66943,10,3.88
12/15/2021,4:46:20,-7.35,121.09497,10,2.96
12/15/2021,4:28:16,-7.25,121.18014,11.1,2.89
12/15/2021,4:11:15,-7.57,122.17742,10,3.5
12/15/2021,4:04:47,-7.48,122.23055,10,2.98
12/15/2021,3:52:35,-7.27,121.19074,10,4.44
12/15/2021,3:31:52,-7.95,122.44675,10,3.39
12/15/2021,3:27:58,-7.79,122.64119,101.2,2.98
12/15/2021,3:10:41,-7.62,122.35376,30,3.56
12/15/2021,3:06:54,-7.65,122.51002,37.7,3.19
12/15/2021,2:51:19,-7.59,122.40028,26.7,2.86
12/15/2021,2:44:23,-7.72,122.41991,12.4,2.98
12/15/2021,2:38:59,-7.61,122.44287,37.8,2.97
12/15/2021,2:35:58,-8.04,122.42151,10.6,2.92
12/15/2021,2:32:04,-8.02,122.41319,10,2.87
12/15/2021,2:28:02,-8.05,122.42747,10,2.71
12/15/2021,2:17:30,-7.55,121.64623,10,3.45
12/15/2021,2:03:34,-7.59,122.03234,10,2.92
12/15/2021,1:49:58,-7.34,121.21761,10,3.2
12/15/2021,1:34:08,-7.62,122.44098,28.8,2.81
12/15/2021,1:29:08,-7.52,122.14603,14.7,3.25
12/15/2021,1:14:22,-7.56,122.05752,13,3.2
12/15/2021,1:11:57,-7.53,122.09244,17.9,2.9
12/15/2021,0:57:49,-7.53,121.88308,25.1,3.1
12/15/2021,0:24:27,-7.54,122.45031,27.8,3.25
12/16/2021,23:44:38,-7.71,121.80473,133.2,3.08
12/16/2021,22:55:27,-7.54,121.71789,10,3.47
12/16/2021,20:17:47,-7.54,122.12579,15.3,2.86
12/16/2021,20:12:43,-7.31,121.18053,10,3.8
12/16/2021,19:51:04,-7.66,122.49525,21.6,3
12/16/2021,19:32:33,-7.51,121.84892,10,3.56
